Product Review ID,Title,rating,detail_review,upvote,downvote
439,Terrific purchase,5,The product received is fabulous and is very smooth performance while using.,1,0
439,Not recommended at all,,Don't buy any electronic devices from flipkartREAD MORE,1,0
439,Good choice,4,The best laptop under 50k and service centres are available everywhere. Worth it,1,0
441,Fabulous!,5,Impressive performance..Got it at 57.4k  thanks to Big Savings Days Sale.,48,7
441,Great product,5,Great laptop. Bit expensive. I bought it for 62k. Refresh rate is 60hz. Battery is okay. Looks is awesome. It doesn't looks good in pictures but trust me it looks so premium in real.,93,13
441,Worth every penny,5,Battery: 3.5/5Display: 4/5Performance:  5/5Design: 4.5/5Value for money: 4.3/5 •Buy ssd with hhd it's perfect combination •if you want best performance buy 512 ssd & if want more storage buy hhd laptop •if you buy 512gb ssd it's too good but you need extra hhd or other storage stuff.•allover just amazing laptop. Love it!❣,163,35
441,Wonderful,4,Build quality is average.Battery backup is good as a gaming laptop.. the graphics card and Ryzen 4600h processer both works very well♥️ ..... And sometimes in some cases in the laptop I can see some problems like it's screen shows white and black......otherwise it is too it's gaming performance is like a beast❤️,62,11
441,Brilliant,5,This is the one... Who is unbeatable in this aggresive price range .. totally value for money,46,7
441,Very Good,4,Best performance laptop..Best and sooperb laptop on this price.No dought go for it.For gaming this is a awesome laptop.But i feel the battery drains fast when keyboard lights are on.And also i the Design in the picture is not that much bore..  I believe that the design will looks bore .. but it look good... This is also a variety design.Mostly i like the specifications....There is no product with this spec on this rate..So best laptop.. go for it,36,5
441,Terrific purchase,5,best laptop under 60k for gaming....,9,1
441,Super!,5,Value for moneyBest combination of 8gb ram 512gb SSDRyzen 5 4600H beast processor4gb Nvidia GeForce GTX 1650 graphicsLoved it 😍😍,12,1
441,Excellent,5,I got it at 60k1) Superb performance.2)Feel wise premium.,26,6
441,Unsatisfactory,,Iam facing slightly heating on the right side .But it's ok it's a base model gaming lap .Overall it's a valuable product .I brought this one for rp 55000  .so I think it was a good productSsd512 amazing inthis price rangeREAD MORE,14,1
442,Classy product,5,"Super performance, sometimes it get stucked when editing very heavy videos. Rest all other task performed very well. Good display, easy to carry , easy to work.",4,1
442,Best Product,5,After searching a lot I came across this product and bought it. Really an amazing product from DELL. Build quality is very nice This laptop is thin & light weight and looks premium one. Performance wise also it's good. You can do your work without any lag. Touch screen facility also avliable which is one of the awesome feature of this laptop. No heating issue and battery backup around 5 hrs.,6,7
442,Perfect product!,5,Best laptop in this sigment,23,8
442,Worthless,,I have ordered this laptop and it worked fine for 15daysThen the laptop crashed after thatREAD MORE,5,1
442,Value-for-money,4,"The battery backup is a bit low, because it is a 2 in 1 laptop. The performance is simply amazing. The Design, looks and display is really good.",2,1
443,Delightful,4,"Value for money. Definitely a great buy at this price range. I really loved the packaging. It's slim, super light and compact, plus look wise it's great, different colours are available. Loved it so far....will update the experience after using it for sometime. Thank you Flipkart n infinix.",114,24
443,Horrible,,Initial impression is good...Quite fast boot up..Will update after some days usage..No MS office...Update: not charging within 2 times usageREAD MORE,77,15
443,Must buy!,5,The system brightness was awesome 👍,57,10
443,Delightful,4,Nice laptop  Very for money,8,0
443,Classy product,5,"It's performance is very fast. Nice design, durable. Good for multitasking.",16,1
443,Simply awesome,5,👍Value for money is good..Battery charges quickly..Light weight..Good screen colours..Processing speed is good..👎Minor heating up issues..(There's a silent fan to cool the device but still),16,1
443,Wonderful,4,"The laptop is really slim and very light weight. Performance seems to be fine for now. but the battery is not as they have mentioned, It may hardly last upto 4-5 hrs Max. Apart from battery rest all seems to be fine and worth I believe.",94,23
443,Awesome,5,Yes as below system flow.,19,3
443,Worth the money,4,Nice laptop for this price Processing ek numberDisplay quality niceSpeaker ok okBuild quality okCharging 1 numberWebcam ok,9,0
443,Mind-blowing purchase,5,Gta V with 35-40 fps great display and performancelow sound (Use earphone or headphone)excellent keyboard lightweight,18,2
446,Fabulous!,5,I got this product at 53k Pros:1) latest and powerful processor at this range for now2) battry backup upto 5 hrs3) excellent performance4) decent webcame not bestCons:Touchpad quality not upto the mark,78,16
446,Great product,5,Superb specifications.. loved it.. sound quality  is superb.Fastest delivery by flipkart.,32,6
446,Simply awesome,5,"Since I am online tutor, I take zoom meeting from this laptop, wonderful experience , very smooth to use",33,7
446,Absolute rubbish!,,"Pro:Screen is good.Cons:Heating issue due to wrong design.Hard disk making click sound whenever accessed, not good, possiblity of crash as per internet article.Lots of dell apps pre installed, eating 50% ram even not a single app is being used.READ MORE",18,3
446,Just okay,3,"Writing this review after using it for 7 days. Performance is good, webcam quality is just ok, overall features are good, but only problem I have that is regarding to the bettery life which is not last long. It's working hardly for 4 hours. Although it takes only 2 hours to charge completely. So I am disappointed with the betterylife. Overall there are no other issues found.",112,37
446,Dell is best,5,Best & Brand laptop in this range,17,3
446,Simply awesome,5,No star for delivery which is very worst ever faced with flipkart. But fell always best in laptop. This is my 2nd Dell laptop. 1st one also inspiron still it is working fine after 6 years but the problem is key board and body quality is not good. I can feel the same with new inspiron what I bought now. Which is good with performance and all. But only thing Dell needs to focus on quality of body and key board. Other than else Dell is best one. Every one marking as battery has capability ...,66,23
446,Highly recommended,5,"Totally satisfied ? with Dell. Ordered this after ordering HP two times and got defected product both the times.Pros:Super display quality Backup is around 6 hours on continuous useBuild quality us much better.than HP laptops in same rangeLooks are good and lill heavier than 14 "" inch laptopsCons:Camera is ok okSpeakers are nice but sound is bit lowVerduct:Much better build quality and more reliable than HP laptops in same range",41,11
446,Fabulous!,5,"I bought this @51000,..great buy...light weight..fast booting...go for it.....why my ms office home not working now",6,0
446,Awesome,5,"Well performing ,Nice design",6,0
447,Terrific purchase,5,"Pros- 1)RTX 3050 for so cheap, amazing performance, only when you upgrade it's Ram from 8-16 for heavy gaming.2) 1year Accidental damage warranty gives it a notch over other competitors like MSI GF 63, which also have Rtx 30503) One more edge it has over msi is GPU, tgp of Lenevo is of 90W and that of msi is 40W. So there is a difference of 10-15% performance. 4) msi donot have onsite warranty coverage. 5) Design of this laptop is good.Cons- 1) it's processor is i5-11th gen, 4 cores. So...",81,14
447,Just wow!,5,Very good product .Performance is so nice  .Display is also good .Keyboard experience is superb. Battery is average .Build quality is very good,61,10
447,Worth every penny,5,"Everything is perfect. Only drawback is, it have only one slot for ram. Go for 16 gb",35,7
447,Best in the market!,5,"I was thoroughly surprised and impressed when flipkart delivered this in less than 24 hrs. And the packaging was great too.The design is sturdy with a smooth finish,  the processor works well and the most unique aspect is that you get 1TB HDD + 256 SSD, so no memory issues. Now speaking of graphics,  Nvidia GeForce 3050 RTX is just amazing.And all of this with a 16GB RAM, it's a sweet deal. The battery shows 3 hrs for 95% for basic performance, but for gaming you can use conservation mo...",70,21
